Date,temperatureC,dewpointC,windspeedKMH,pressureMB,pressureTendencyMB,precipitationMM,cloudCoverOKTA,lowCloudCoverOKTA,HKm,visibilityKM,Caption,Subcaption
1/24/2015 12:00,25.6,18.2,0,1017.3,1.6,0.0/6h,7,3,0.6,10,Present weather reported from a manned weather station,Haze
1/24/2015 15:00,25,18.3,7.2,1017.8,0.5,0.0/3h,7,3,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
1/24/2015 18:00,23.6,19,0,1016.1,-1.7,0.0/6h,7,3,0.6,10,No WW data. Ogimet extension,Overcast. Night. At 01/24/2015 18:00 UTC 
1/24/2015 21:00,22.9,18.7,0,1016.3,0.2,0.0/3h,7,3,0.6,10,No WW data. Ogimet extension,Overcast. Night. At 01/24/2015 21:00 UTC 
1/25/2015 0:00,23.2,18.7,10.8,1017.8,1.5,0.0/24h,7,2,0.6,12,Present weather reported from a manned weather station,Haze
1/25/2015 3:00,26.5,19.4,10.8,1017.7,-0.1,0.0/3h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
1/25/2015 6:00,28.5,21.5,10.8,1014.7,-3,0.0/6h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
1/25/2015 9:00,28.5,19.9,18,1014.6,-0.1,0.0/3h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
1/25/2015 12:00,25.9,19.2,10.8,1016.2,1.6,0.0/6h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
1/25/2015 15:00,24.9,20.1,0,1016.7,0.5,0.0/3h,5,2,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
1/25/2015 18:00,23.8,20.3,0,1015.5,-1.2,0.0/6h,6,3,0.6,10,No WW data. Ogimet extension,Overcast. Night. At 01/25/2015 18:00 UTC 
1/25/2015 21:00,22.7,19.1,3.6,1015.2,-0.3,0.0/3h,6,3,0.6,10,No WW data. Ogimet extension,Overcast. Night. At 01/25/2015 21:00 UTC 
1/26/2015 0:00,24,19.7,0,1017,1.8,0.0/24h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
1/26/2015 3:00,26.1,19.7,14.4,1016.1,-0.9,0.0/3h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
1/26/2015 6:00,27.1,21.7,10.8,1013.3,-2.8,0.0/6h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
1/26/2015 9:00,27.7,21.1,0,1013.2,-0.1,0.0/3h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
1/26/2015 12:00,26.2,19.7,7.2,1014.7,1.5,0.0/6h,5,2,0.6,10,Present weather reported from a manned weather station,Haze
1/26/2015 15:00,25.2,19.2,7.2,1014.7,0,0.0/3h,6,3,0.6,10,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
1/26/2015 18:00,24.1,20.1,0,1013.4,-1.3,0.0/6h,7,3,0.6,10,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
1/26/2015 21:00,22.7,19.7,7.2,1013.2,-0.2,0.0/3h,7,3,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
1/27/2015 0:00,23.6,19.9,0,1014.6,1.4,0.0/24h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
1/27/2015 3:00,26.4,20.2,7.2,1014.3,-0.3,0.0/3h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
1/27/2015 6:00,28.4,20.9,7.2,1011.4,-2.9,0.0/6h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
1/27/2015 9:00,27.2,22.3,3.6,1010.7,-0.7,0.0/3h,7,4,0.6,12,Present weather reported from a manned weather station,"Precipitation within sight, reaching the ground or the surface of the sea, but distant, i.e.   estimated to be more than 5 km from the station"
1/27/2015 12:00,26.9,22,3.6,1011.7,1,0.0/6h,7,3,0.6,10,Present weather reported from a manned weather station,Haze
1/27/2015 15:00,26,21.4,7.2,1012.6,0.9,0.0/3h,7,4,0.6,10,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
1/27/2015 18:00,25.4,21.5,7.2,1011.5,-1.1,0.0/6h,7,4,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
1/27/2015 21:00,24.5,21.3,3.6,1011.3,-0.2,0.0/3h,5,2,0.6,10,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
1/28/2015 0:00,24.7,21.4,3.6,1012.7,1.4,0.0/24h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
1/28/2015 3:00,27.8,22.2,7.2,1013.2,0.5,0.0/3h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
1/28/2015 6:00,28.6,21.7,14.4,1010.7,-2.5,0.0/6h,7,4,0.6,12,Present weather reported from a manned weather station,Haze
1/28/2015 9:00,28.7,23.3,0,1010.6,-0.1,0.0/3h,7,4,0.6,12,Present weather reported from a manned weather station,Haze
1/28/2015 12:00,27.5,22.6,7.2,1012.3,1.7,0.0/6h,6,3,0.6,10,Present weather reported from a manned weather station,Haze
1/28/2015 15:00,25.9,22.2,0,1012.8,0.5,0.0/3h,5,2,0.6,10,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
1/28/2015 18:00,25.4,22.6,0,1011.9,-0.9,0.0/6h,7,3,0.6,10,No WW data. Ogimet extension,Overcast. Night. At 01/28/2015 18:00 UTC 
1/28/2015 21:00,24.5,22,0,1012.3,0.4,0.0/3h,6,3,0.6,10,No WW data. Ogimet extension,Overcast. Night. At 01/28/2015 21:00 UTC 
1/29/2015 3:00,26,22.3,7.2,1014.2,-0.5,0.0/3h,8,4,0.6,10,Present weather reported from a manned weather station,Haze
1/29/2015 6:00,27.4,22.9,7.2,1012.1,-2.1,0.0/6h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
1/29/2015 9:00,28.7,21.4,7.2,1011.7,-0.4,0.0/3h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
1/29/2015 12:00,26.7,20.2,7.2,1013.4,1.7,0.0/6h,2,2,0.6,12,Present weather reported from a manned weather station,Haze
1/29/2015 15:00,25,21.4,7.2,1013.7,0.3,0.0/3h,2,2,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
1/29/2015 18:00,24.4,20.4,0,1012.6,-1.1,0.0/6h,5,2,0.6,10,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
1/29/2015 21:00,23.9,20.4,7.2,1013.1,0.5,0.0/3h,6,3,0.6,10,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
1/30/2015 0:00,25.2,20.3,0,1014.8,1.7,0.0/24h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
1/30/2015 3:00,26.8,20.5,7.2,1015.4,0.6,0.0/3h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
1/30/2015 6:00,28,21.7,10.8,1013.2,-2.2,0.0/6h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
1/30/2015 9:00,27.6,22.3,0,1013.4,0.2,0.0/3h,7,4,0.6,12,Present weather reported from a manned weather station,Haze
1/30/2015 12:00,26.2,20.6,7.2,1015.1,1.7,0.0/6h,7,3,0.6,10,Present weather reported from a manned weather station,Haze
1/30/2015 15:00,25.4,20,0,1015.8,0.7,0.0/3h,7,4,0.6,10,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
1/30/2015 18:00,24.2,19.6,0,1014.9,-0.9,0.0/6h,7,4,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
1/30/2015 21:00,24,20.6,0,1015.2,-0.3,0.0/3h,7,4,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
1/31/2015 0:00,25,19.8,10.8,1017.3,2.1,0.0/24h,4,1,0.6,12,Present weather reported from a manned weather station,Haze
1/31/2015 3:00,28.2,18.1,7.2,1017.4,0.1,0.0/3h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
1/31/2015 6:00,28.6,17,7.2,1014.7,-2.7,0.0/6h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
1/31/2015 9:00,28.5,16.1,14.4,1014.5,-0.2,0.0/3h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
1/31/2015 12:00,25.9,18.5,7.2,1016,1.5,0.0/6h,4,2,0.6,10,Present weather reported from a manned weather station,Haze
1/31/2015 15:00,25.2,17.7,0,1017,1,0.0/3h,6,2,0.6,10,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
1/31/2015 18:00,23.8,19.8,7.2,1015.6,-1.4,0.0/6h,6,2,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
1/31/2015 21:00,23.5,20,7.2,1016.1,0.5,0.0/3h,5,2,0.6,10,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
2/1/2015 0:00,25.3,19.5,0,1016.8,0.7,0.0/24h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
2/1/2015 3:00,26.5,19.4,10.8,1017.7,0.9,0.0/3h,8,4,0.6,12,Present weather reported from a manned weather station,Haze
2/1/2015 6:00,27.5,18.3,21.6,1015.8,-1.9,0.254/6h,7,4,0.6,12,Present weather reported from a manned weather station,Haze
2/1/2015 9:00,27.2,18.3,14.4,1015.3,-0.5,0.0/3h,7,4,0.6,12,Present weather reported from a manned weather station,Haze
2/1/2015 12:00,25.7,18.3,14.4,1017.9,2.6,0.0/6h,6,3,0.6,10,Present weather reported from a manned weather station,Haze
2/1/2015 15:00,24.8,18.1,10.8,1018.4,0.5,0.0/3h,6,3,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
2/1/2015 18:00,23.8,18.3,7.2,1017.8,-0.6,0.0/6h,6,3,0.6,10,No WW data. Ogimet extension,Overcast. Night. At 02/01/2015 18:00 UTC 
2/1/2015 21:00,22.5,18,3.6,1017.6,-0.2,0.0/3h,7,3,0.6,10,No WW data. Ogimet extension,Overcast. Night. At 02/01/2015 21:00 UTC 
2/2/2015 0:00,24,18.8,7.2,1018.6,1,0.254/24h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
2/2/2015 3:00,27.3,17.9,7.2,1018.4,-0.2,0.0/3h,6,4,0.6,12,Present weather reported from a manned weather station,Haze
2/2/2015 6:00,28.2,19,14.4,1015.7,-2.7,0.0/6h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
2/2/2015 9:00,27.5,16.9,10.8,1016.2,0.5,0.0/3h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
2/2/2015 12:00,25.3,17.1,7.2,1018.4,2.2,0.0/6h,4,1,0.6,10,Present weather reported from a manned weather station,Haze
2/2/2015 15:00,24.4,17.3,3.6,1018,0.4,0.0/3h,4,1,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
2/2/2015 18:00,23.6,19.2,0,1017.3,-0.7,0.0/6h,5,2,0.6,10,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
2/2/2015 21:00,22.2,18.7,0,1017.5,0.2,0.0/3h,5,2,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
2/3/2015 0:00,23.5,18.6,7.2,1019,1.5,0.0/24h,5,1,0.6,12,Present weather reported from a manned weather station,Haze
2/3/2015 3:00,26.4,19.4,14.4,1018.5,-0.5,0.0/3h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
2/3/2015 6:00,27.5,19.7,10.8,1015.8,-2.7,0.0/6h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
2/3/2015 9:00,27.7,17.7,0,1015.3,-0.5,0.0/3h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
2/3/2015 12:00,25.2,17.9,14.4,1017.5,2.2,0.0/6h,5,2,0.6,10,Present weather reported from a manned weather station,Haze
2/3/2015 15:00,24.9,19.9,7.2,1017.4,0.1,0.0/3h,6,2,0.6,10,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
2/3/2015 18:00,23.9,18.8,3.6,1016.1,-1.3,0.0/6h,5,2,0.6,10,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
2/3/2015 21:00,22.8,18.7,7.2,1016.2,-0.1,0.0/3h,7,3,0.6,10,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
2/4/2015 0:00,24,18.5,3.6,1017.5,1.3,0.0/24h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
2/4/2015 3:00,28.4,18,3.6,1016.5,-1,0.0/3h,4,2,0.6,12,Present weather reported from a manned weather station,Haze
2/4/2015 6:00,28.7,19.6,10.8,1013.4,-3.1,0.0/6h,5,3,0.6,12,Present weather reported from a manned weather station,Haze
2/4/2015 9:00,28.3,19.3,7.2,1013.1,-0.3,0.0/3h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
2/4/2015 12:00,26.2,17.8,7.2,1014.9,1.8,0.0/6h,6,3,0.6,12,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
2/4/2015 15:00,25.3,19.1,7.2,1016.3,1.4,0.0/3h,6,3,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
2/4/2015 18:00,24.3,19.3,3.6,1014.9,-1.4,0.0/6h,7,3,0.6,10,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
2/4/2015 21:00,23.4,19.2,3.6,1015,0.1,0.0/3h,5,2,0.6,10,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
2/5/2015 0:00,24.2,19.2,0,1016,1,0.0/24h,5,2,0.6,10,Present weather reported from a manned weather station,Haze
2/5/2015 3:00,26,19.3,14.4,1010.2,0.2,0.0/3h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
2/5/2015 6:00,27.7,20.4,14.4,1013.7,-3.5,0.0/6h,7,4,0.6,12,Present weather reported from a manned weather station,Haze
2/5/2015 9:00,28,20.4,10.8,1012.8,-0.9,0.0/3h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
2/5/2015 12:00,26.7,18.8,7.2,1014.6,1.8,0.0/6h,7,4,0.6,10,Present weather reported from a manned weather station,Haze
2/5/2015 15:00,25,19.3,0,1015.5,0.9,0.0/3h,6,3,0.6,10,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
2/5/2015 18:00,24,18.5,0,1014.9,-0.6,0.0/6h,6,3,0.6,10,No WW data. Ogimet extension,Overcast. Night. At 02/05/2015 18:00 UTC 
2/5/2015 21:00,23.1,18.8,3.6,1014.4,-0.5,0.0/3h,6,3,0.6,10,No WW data. Ogimet extension,Overcast. Night. At 02/05/2015 21:00 UTC 
2/6/2015 0:00,25,20.8,0,1015.9,1.5,0.0/24h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
2/6/2015 3:00,26.2,18.7,10.8,1016.2,0.3,0.0/3h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
2/6/2015 6:00,28.2,20.6,14.4,1013.5,-2.7,0.0/6h,7,4,0.6,12,Present weather reported from a manned weather station,Haze
2/6/2015 9:00,28,20.1,0,1013.2,-0.3,0.0/3h,7,4,0.6,12,Present weather reported from a manned weather station,Haze
2/6/2015 12:00,26.3,19.1,7.2,1014.9,1.7,0.0/6h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
2/6/2015 15:00,24.9,20.2,0,1015.6,0.7,0.0/3h,5,2,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
2/6/2015 18:00,24.7,20,0,1014.5,-1.1,0.0/6h,7,4,0.6,10,No WW data. Ogimet extension,Overcast. Night. At 02/06/2015 18:00 UTC 
2/6/2015 21:00,23.9,19.6,0,1014,-0.5,0.0/3h,7,4,0.6,10,No WW data. Ogimet extension,Overcast. Night. At 02/06/2015 21:00 UTC 
2/7/2015 0:00,24.4,21.2,7.2,1015.7,1.7,0.0/24h,6,3,0.6,10,Present weather reported from a manned weather station,Haze
2/7/2015 3:00,26.8,21.4,7.2,1015.2,-0.5,0.0/3h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
2/7/2015 6:00,28.6,21.1,14.4,1012.3,-2.9,0.0/6h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
2/7/2015 9:00,28.5,21.6,7.2,1011.6,-0.7,0.0/3h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
2/7/2015 12:00,27.1,21.6,10.8,1013.6,2,0.0/6h,6,3,0.6,10,Present weather reported from a manned weather station,Haze
2/7/2015 15:00,25.2,21.8,10.8,1014.8,1.2,0.0/3h,5,2,0.6,10,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
2/7/2015 18:00,24.4,20.4,0,1014.2,-0.6,0.0/6h,6,3,0.6,10,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
2/7/2015 21:00,23.5,21.4,0,1014.5,-0.3,0.0/3h,6,3,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
2/8/2015 0:00,24.8,20.9,0,1015.8,1.3,0.0/24h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
2/8/2015 3:00,27.6,21.8,7.2,1015.4,-0.4,0.0/3h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
2/8/2015 6:00,28.7,22.6,10.8,1012.1,-3.3,0.0/6h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
2/8/2015 9:00,27.9,22.9,14.4,1011.9,-0.2,0.0/3h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
2/8/2015 15:00,24.6,20.5,7.2,1015,1.5,0.0/3h,5,2,0.6,10,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
2/8/2015 18:00,24.2,20.4,0,1013.8,-1.2,0.0/6h,6,3,0.6,10,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
2/8/2015 21:00,23.8,21,0,1014,0.2,0.0/3h,5,2,0.6,10,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
2/9/2015 0:00,24,21.1,7.2,1015.3,1.3,0.0/24h,7,3,0.6,10,Present weather reported from a manned weather station,Haze
2/9/2015 3:00,27,19.9,10.8,1015.5,0.2,0.0/3h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
2/9/2015 6:00,28.3,21.6,10.8,1012.9,-2.6,0.0/6h,7,4,0.6,12,Present weather reported from a manned weather station,Haze
2/9/2015 9:00,29,21.4,10.8,1012.5,-0.4,0.0/3h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
2/9/2015 12:00,27,18.8,10.8,1014.7,2.2,0.0/6h,5,2,0.6,10,Present weather reported from a manned weather station,Haze
2/9/2015 15:00,25.8,19.5,7.2,1015.3,0.6,0.0/3h,6,2,0.6,10,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
2/9/2015 18:00,25.1,19.4,3.6,1013.8,-1.5,0.0/6h,6,3,0.6,10,No WW data. Ogimet extension,Overcast. Night. At 02/09/2015 18:00 UTC 
2/9/2015 21:00,23.7,18.6,3.6,1013.4,-0.4,0.0/3h,5,3,0.6,10,No WW data. Ogimet extension,Broken. Night. At 02/09/2015 21:00 UTC 
2/10/2015 0:00,25.5,19.4,3.6,1015.1,1.7,0.0/24h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
2/10/2015 3:00,26.2,19.2,14.4,1014.9,-0.2,0.0/3h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
2/10/2015 6:00,28,20.7,14.4,1011.5,-3.4,0.0/6h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
2/10/2015 9:00,28,22.1,7.2,1011,-0.5,0.0/3h,7,4,0.6,12,Present weather reported from a manned weather station,Haze
2/10/2015 12:00,26,19.3,3.6,1012.9,1.9,0.0/6h,5,2,0.6,10,Present weather reported from a manned weather station,Haze
2/10/2015 15:00,24.7,20.3,7.2,1013.6,0.7,0.0/3h,6,2,0.6,10,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
